,DCIPT_ID,Descr,Descr_caps,english_name,wiki_search,DCIPT_ID_x,DCIPT_DESCR,g_translate
2306,2530.0,Eplerenona,EPLERENONA,Eplerenone,,,,
2307,2531.0,Anidulafungina,ANIDULAFUNGINA,Anidulafungin,,,,
2308,2532.0,Cloperastina,CLOPERASTINA,Cloperastine,,,,
2309,2534.0,Gadofosveset,GADOFOSVESET,Gadofosveset trisodium,,,,
2310,2535.0,Natalizumab,NATALIZUMAB,Natalizumab,,,,
2311,2536.0,Palifermina,PALIFERMINA,Palifermin,,,,
2312,2538.0,Clindamicina + Peróxido de benzoílo,CLINDAMICINA + PERÓXIDO DE BENZOÍLO,associação,,,,
2313,2539.0,Clofarabina,CLOFARABINA,Clofarabine,,,,
2314,2540.0,Aminolevulinato de metilo,AMINOLEVULINATO DE METILO,Methyl aminolevulinate,,2540.0,Aminolevulinato de metilo,Methyl aminolevulinate
2315,2541.0,Posaconazol,POSACONAZOL,Posaconazole,,,,
2316,2542.0,Ranolazina,RANOLAZINA,Ranolazine,,,,
2317,2543.0,Roflumilaste,ROFLUMILASTE,Roflumilast,,,,
2318,2545.0,Azacitidina,AZACITIDINA,Azacitidine,,,,
2319,2546.0,Decitabina,DECITABINA,Decitabine,,,,
2320,2547.0,Entecavir,ENTECAVIR,Entecavir,,,,
2321,2548.0,Erlotinib,ERLOTINIB,Erlotinib,,,,
2322,2549.0,Pegaptanib,PEGAPTANIB,Pegaptanib,,,,
2323,2550.0,Benzilpenicilina potássica + Clemizol-penicilina,BENZILPENICILINA POTÁSSICA + CLEMIZOL-PENICILINA,associação,,,,
2324,2551.0,Benzilpenicilina sódica + Clemizol-penicilina,BENZILPENICILINA SÓDICA + CLEMIZOL-PENICILINA,associação,,,,
2325,2552.0,Polistireno sulfonato de cálcio,POLISTIRENO SULFONATO DE CÁLCIO,Calcium Polystyrene Sulphonate,,2552.0,Polistireno sulfonato de cálcio,Calcium Polystyrene Sulphonate
2326,2553.0,Polistireno sulfonato de sódio,POLISTIRENO SULFONATO DE SÓDIO,Sodium polystyrene sulfonate,,2553.0,Polistireno sulfonato de sódio,Sodium polystyrene sulfonate
2327,2554.0,Aminolevulinato de hexilo,AMINOLEVULINATO DE HEXILO,Hexyl Aminolevulinate,,2554.0,Aminolevulinato de hexilo,Hexyl Aminolevulinate
2328,2556.0,Ácido gadoxético,ÁCIDO GADOXÉTICO,gadoxetic acid,,2556.0,Ácido gadoxético,gadoxetic acid
2329,2558.0,Ésteres etílicos 90 do ácido omega-3,ÉSTERES ETÍLICOS 90 DO ÁCIDO OMEGA-3,Ethyl esters of omega-3 acid 90,,2558.0,Ésteres etílicos 90 do ácido omega-3,Ethyl esters of omega-3 acid 90
2330,2559.0,Silibinina,SILIBININA,Silibinin,,,,
2331,2560.0,Ureia (14C),UREIA (14C),Urea (14C),,2560.0,Ureia (14C),Urea (14C)
2332,2561.0,Selenito de sódio,SELENITO DE SÓDIO,Sodium selenite,,2561.0,Selenito de sódio,Sodium selenite
2333,2562.0,Dexametasona + Tobramicina,DEXAMETASONA + TOBRAMICINA,associação,,,,
2334,2563.0,Ciclopirox,CICLOPIROX,Ciclopirox,,,,
2335,2564.0,Amlexanox,AMLEXANOX,Amlexanox,,,,
2336,2565.0,Treprostinilo,TREPROSTINILO,Treprostinil,,,,
2337,2566.0,Prulifloxacina,PRULIFLOXACINA,Prulifloxacin,,,,
2338,2567.0,Carbonato de lantânio,CARBONATO DE LANTÂNIO,Lanthanum,Lanthanum,,,
2339,2569.0,Olmesartan medoxomilo + Hidroclorotiazida,OLMESARTAN MEDOXOMILO + HIDROCLOROTIAZIDA,associação,,,,
2340,2570.0,Pravastatina + Ácido acetilsalicílico,PRAVASTATINA + ÁCIDO ACETILSALICÍLICO,associação,,,,
2341,2571.0,Quinagolida,QUINAGOLIDA,Quinagolide,,,,
2342,2572.0,Brimonidina + Timolol,BRIMONIDINA + TIMOLOL,associação,,,,
2343,2573.0,Tipranavir,TIPRANAVIR,Tipranavir,,,,
2344,2574.0,Cloromadinona + Etinilestradiol,CLOROMADINONA + ETINILESTRADIOL,associação,,,,
2345,2575.0,Agomelatina,AGOMELATINA,Agomelatine,,,,
2346,2576.0,Atovaquona + Proguanilo,ATOVAQUONA + PROGUANILO,associação,,,,
2347,2577.0,Daptomicina,DAPTOMICINA,Daptomycin,,,,
2348,2578.0,Galsulfase,GALSULFASE,Galsulfase,,,,
2349,2579.0,Metformina + Pioglitazona,METFORMINA + PIOGLITAZONA,associação,,,,
2350,2580.0,Valproato semisódico,VALPROATO SEMISÓDICO,semi-sodium valproate,,2580.0,Valproato semisódico,semi-sodium valproate
2351,2581.0,Cloreto de potássio + Cloreto de sódio,CLORETO DE POTÁSSIO + CLORETO DE SÓDIO,associação,,,,
2352,2582.0,Anecortava,ANECORTAVA,Anecortave,,,,
2353,2583.0,Besilesomab,BESILESOMAB,Besilesomab,,,,
2354,2584.0,Bimatoprost + Timolol,BIMATOPROST + TIMOLOL,associação,,,,
2355,2585.0,Desferrasirox,DESFERRASIROX,Deferasirox,,,,
2356,2586.0,Dronedarona,DRONEDARONA,Dronedarone,,,,
2357,2587.0,Estiripentol,ESTIRIPENTOL,Stiripentol,,,,
2358,2588.0,Glimepirida + Rosiglitazona,GLIMEPIRIDA + ROSIGLITAZONA,associação,,,,
2359,2590.0,Rufinamida,RUFINAMIDA,Rufinamide,,,,
2360,2591.0,Tigeciclina,TIGECICLINA,Tigecycline,,,,
2361,2592.0,Timolol + Travoprost,TIMOLOL + TRAVOPROST,associação,,,,
2362,2593.0,Alglucosidase alfa,ALGLUCOSIDASE ALFA,Alglucosidase alfa,,,,
2363,2594.0,Amlodipina + Atorvastatina,AMLODIPINA + ATORVASTATINA,associação,,,,
2364,2595.0,Lactulose + Parafina líquida + Vaselina branca,LACTULOSE + PARAFINA LÍQUIDA + VASELINA BRANCA,associação,,,,
2365,2596.0,Rimonabant,RIMONABANT,Rimonabant,,,,
2366,2597.0,Atomoxetina,ATOMOXETINA,Atomoxetine,,,,
2367,2598.0,Ácido alendrónico + Colecalciferol,ÁCIDO ALENDRÓNICO + COLECALCIFEROL,associação,,,,
2368,2600.0,Alergenos,ALERGENOS,Allergens,,2600.0,Alergenos,Allergens
2369,2601.0,Alúmen de crómio + Glicerol,ALÚMEN DE CRÓMIO + GLICEROL,associação,,,,
2370,2602.0,Ampicilina + Sulbactam,AMPICILINA + SULBACTAM,associação,,,,
2371,2603.0,Citrato de erbio (169Er),CITRATO DE ERBIO (169ER),Erbium citrate (169Er),,,,
2372,2604.0,Escopolamina,ESCOPOLAMINA,Scopolamine,,,,
2373,2605.0,Estanozolol,ESTANOZOLOL,Stanozolol,,,,
2374,2606.0,Etanolamina,ETANOLAMINA,Ethanolamine,,,,
2375,2607.0,Floxuridina,FLOXURIDINA,Floxuridine,,,,
2376,2608.0,Fluoresceína + Lidocaína,FLUORESCEÍNA + LIDOCAÍNA,associação,,,,
2377,2609.0,Fluoresceína + Proximetacaína,FLUORESCEÍNA + PROXIMETACAÍNA,associação,,,,
2378,2610.0,Hidralazina,HIDRALAZINA,Hydralazine,,,,
2379,2611.0,Hidroxietilcelulose,HIDROXIETILCELULOSE,Hydroxyethyl cellulose,,,,
2380,2612.0,Ioloprida (123I),IOLOPRIDA (123I),Iolopride (123I),,,,
2381,2613.0,Ivermectina,IVERMECTINA,Ivermectin,,,,
2382,2614.0,Mexiletina,MEXILETINA,Mexiletine,,,,
2383,2615.0,Proximetacaína,PROXIMETACAÍNA,Proxymethacaine,,,,
2384,2616.0,Rosa de Bengala,ROSA DE BENGALA,Rose bengal,,,,
2385,2617.0,Tiopronina,TIOPRONINA,Tiopronin,,,,
2386,2618.0,Trabectedina,TRABECTEDINA,Trabectedin,,,,
2387,2620.0,Cloreto de cálcio + Cloreto de potássio + Cloreto de sódio,CLORETO DE CÁLCIO + CLORETO DE POTÁSSIO + CLORETO DE SÓDIO,associação,,,,
2388,2621.0,Mifepristona,MIFEPRISTONA,Mifepristone,,,,
2389,2624.0,Cloreto de potássio + Glucose,CLORETO DE POTÁSSIO + GLUCOSE,associação,,,,
2390,2625.0,Dimetilbenzeno amónio + Hamamélia,DIMETILBENZENO AMÓNIO + HAMAMÉLIA,associação,,,,
2391,2626.0,Ivabradina,IVABRADINA,Ivabradine,,,,
2392,2627.0,Maçã reineta + Manitol + Sene,MAÇÃ REINETA + MANITOL + SENE,associação,,,,
2393,2628.0,Ácido para-aminossalicílico,ÁCIDO PARA-AMINOSSALICÍLICO,para-aminosalicylic acid,,2628.0,Ácido para-aminossalicílico,para-aminosalicylic acid
2394,2629.0,Buprenorfina + Naloxona,BUPRENORFINA + NALOXONA,associação,,,,
2395,2630.0,Histamina,HISTAMINA,Histamine,,,,
2396,2631.0,Clofazimina + Dapsona + Rifampicina,CLOFAZIMINA + DAPSONA + RIFAMPICINA,associação,,,,
2397,2632.0,Agalsidase beta,AGALSIDASE BETA,Agalsidase beta,,,,
2398,2633.0,Amlodipina + Valsartan,AMLODIPINA + VALSARTAN,associação,,,,
2399,2634.0,Carbetocina,CARBETOCINA,Carbetocin,,,,
2400,2635.0,Dasatinib,DASATINIB,Dasatinib,,,,
2401,2636.0,Electrólitos + Hidroxietilamido,ELECTRÓLITOS + HIDROXIETILAMIDO,associação,,,,
2402,2637.0,Electrólitos + Gelatina,ELECTRÓLITOS + GELATINA,associação,,,,
2403,2638.0,Fenilefrina + Tropicamida,FENILEFRINA + TROPICAMIDA,associação,,,,
2404,2640.0,Lumiracoxib,LUMIRACOXIB,Lumiracoxib,,,,
2405,2641.0,Rotigotina,ROTIGOTINA,Rotigotine,,,,
2406,2642.0,Vacina viva contra o rotavírus,VACINA VIVA CONTRA O ROTAVÍRUS,Live Rotavirus Vaccine,,2642.0,Vacina viva contra o rotavírus,Live Rotavirus Vaccine
2407,2668.0,Benazepril,BENAZEPRIL,Benazepril,,,,
2408,2671.0,Benzilpenicilina potássica + Benzilpenicilina procaínica + Estreptomicina,BENZILPENICILINA POTÁSSICA + BENZILPENICILINA PROCAÍNICA + ESTREPTOMICINA,associação,,,,
2409,2681.0,Brometo de prifínio,BROMETO DE PRIFÍNIO,priffinium bromide,,,,
2410,2704.0,Complexo ferro-dextrano,COMPLEXO FERRO-DEXTRANO,Iron-dextran complex,,2704.0,Complexo ferro-dextrano,Iron-dextran complex
2411,2721.0,Dinoprost,DINOPROST,Dinoprost,,,,
2412,2747.0,Ferro,FERRO,Ferrous asparto glycinate,,,,
2413,2760.0,Glucarpidase,GLUCARPIDASE,Glucarpidase,,,,
2414,2771.0,Idursulfase,IDURSULFASE,Idursulfase,,,,
2415,2779.0,Lenalidomida,LENALIDOMIDA,Lenalidomide,,,,
2416,2792.0,Metergolina,METERGOLINA,Metergoline,,,,
2417,2815.0,Paromomicina,PAROMOMICINA,Paromomycin,,,,
2418,2825.0,Ranibizumab,RANIBIZUMAB,Ranibizumab,,,,
2419,2829.0,Sitaxentano,SITAXENTANO,Sitaxentan,,,,
2420,2830.0,Sorafenib,SORAFENIB,Sorafenib,,,,
2421,2845.0,Sunitinib,SUNITINIB,Sunitinib,,,,
2422,2846.0,Suxibuzona,SUXIBUZONA,Suxibuzone,,,,
2423,2847.0,Telbivudina,TELBIVUDINA,Telbivudine,,,,
2424,2849.0,Tetramisol,TETRAMISOL,Tetrasul,,,,
2425,2856.0,Triclabendazol,TRICLABENDAZOL,Triclabendazole,,,,
2426,2879.0,Hormona paratiroideia,HORMONA PARATIROIDEIA,parathyroid hormone,,2879.0,Hormona paratiroideia,parathyroid hormone
2427,2880.0,Vacina viva contra a zona (Herpes zoster),VACINA VIVA CONTRA A ZONA (HERPES ZOSTER),Live vaccine against shingles (Herpes zoster),,2880.0,Vacina viva contra a zona (Herpes zoster),Live vaccine against shingles (Herpes zoster)
2428,2881.0,Bicarbonato de sódio + Cloreto de potássio + Cloreto de sódio,BICARBONATO DE SÓDIO + CLORETO DE POTÁSSIO + CLORETO DE SÓDIO,associação,,,,
2429,2882.0,Phleum pratense,PHLEUM PRATENSE,Phleum pratense top,,,,
2430,2883.0,Vareniclina,VARENICLINA,Varenicline,,,,
2431,2884.0,Abatacept,ABATACEPT,Abatacept,,,,
2432,2885.0,Darunavir,DARUNAVIR,Darunavir,,,,
2433,2886.0,Desloratadina + Pseudoefedrina,DESLORATADINA + PSEUDOEFEDRINA,associação,,,,
2434,2887.0,Exenatido,EXENATIDO,Exenatide,,,,
2435,2889.0,Fesoterodina,FESOTERODINA,Fesoterodine,,,,
2436,2890.0,Folitropina alfa + Lutropina alfa,FOLITROPINA ALFA + LUTROPINA ALFA,associação,,,,
2437,2891.0,Glimepirida + Pioglitazona,GLIMEPIRIDA + PIOGLITAZONA,associação,,,,
2438,2892.0,Mecassermina,MECASSERMINA,Mecasermin,,,,
2439,2894.0,Sitagliptina,SITAGLIPTINA,Sitagliptin,,,,
2440,2895.0,Artesunato,ARTESUNATO,Artesunate,,,,
2441,2896.0,Farelo de trigo,FARELO DE TRIGO,Wheat,Wheat,,,
2442,2898.0,Gadoversetamida,GADOVERSETAMIDA,Gadoversetamide,,,,
2443,2900.0,Vacina contra o papilomavírus humano,VACINA CONTRA O PAPILOMAVÍRUS HUMANO,Human Papillomavirus Vaccine,,,,
2444,2901.0,Beclometasona + Formoterol,BECLOMETASONA + FORMOTEROL,associação,,,,
2445,2904.0,Cloroxilenol,CLOROXILENOL,Chloroxylenol,,,,
2446,2907.0,Lapatinib,LAPATINIB,Lapatinib,,,,
2447,2909.0,Xénon,XÉNON,Xenon,,,,
2448,2910.0,Cilostazol,CILOSTAZOL,Cilostazol,,,,
2449,2911.0,Nelarabina,NELARABINA,Nelarabine,,,,
2450,2912.0,Fosfato tricálcico,FOSFATO TRICÁLCICO,tricalcium phosphate,,2912.0,Fosfato tricálcico,tricalcium phosphate
2451,2913.0,Salicilato de metilo,SALICILATO DE METILO,methyl salicylate,,2913.0,Salicilato de metilo,methyl salicylate
2452,2914.0,Difenidramina + Levomentol,DIFENIDRAMINA + LEVOMENTOL,associação,,,,
2453,2915.0,Nitazoxanida,NITAZOXANIDA,Nitazoxanide,,,,
2454,2916.0,Aliscireno,ALISCIRENO,Aliskiren,,,,
2455,2917.0,Certolizumab pegol,CERTOLIZUMAB PEGOL,Certolizumab pegol,,,,
2456,2918.0,Cromocarbo dietilamina,CROMOCARBO DIETILAMINA,Diethylamine,Diethylamine,,,
2457,2920.0,Efavirenz + Emtricitabina + Tenofovir,EFAVIRENZ + EMTRICITABINA + TENOFOVIR,associação,,,,
2458,2921.0,Epoetina zeta,EPOETINA ZETA,Epoetin delta,,,,
2459,2922.0,Febuxostate,FEBUXOSTATE,Febuxostat,,,,
2460,2924.0,Fosaprepitant,FOSAPREPITANT,Fosaprepitant,,,,
2461,2926.0,Nebivolol + Hidroclorotiazida,NEBIVOLOL + HIDROCLOROTIAZIDA,associação,,,,
2462,2927.0,Paliperidona,PALIPERIDONA,Paliperidone,,,,
2463,2928.0,Panitumumab,PANITUMUMAB,Panitumumab,,,,
2464,2929.0,Paracetamol + Fenilefrina,PARACETAMOL + FENILEFRINA,associação,,,,
2465,2930.0,Retapamulina,RETAPAMULINA,Retapamulin,,,,
2466,2931.0,Vildagliptina,VILDAGLIPTINA,Vildagliptin,,,,
2467,2932.0,Nalbufina,NALBUFINA,nalbuphine,,,,
2468,2933.0,Succímero,SUCCÍMERO,Succimer,,,,
2469,2934.0,Vacina contra a pandemia da gripe,VACINA CONTRA A PANDEMIA DA GRIPE,Pandemic Influenza Vaccine,,2934.0,Vacina contra a pandemia da gripe,Pandemic Influenza Vaccine
2470,2935.0,Carboximaltose férrica,CARBOXIMALTOSE FÉRRICA,Ferric Carboxymaltose,,2935.0,Carboximaltose férrica,Ferric Carboxymaltose
2471,2936.0,Raltegravir,RALTEGRAVIR,Raltegravir,,,,
2472,2937.0,Acetato de cálcio,ACETATO DE CÁLCIO,Calcium acetate,Calcium acetate,,,
2473,2938.0,Fenotrina,FENOTRINA,Phenothrin,,2938.0,Fenotrina,Phenothrin
2474,2939.0,Metoxipolietilenoglicol-epoetina beta,METOXIPOLIETILENOGLICOL-EPOETINA BETA,Methoxy polyethylene glycol-epoetin beta,,,,
2475,2940.0,Argatrobano,ARGATROBANO,Argatroban,,,,
2476,2941.0,Eculizumab,ECULIZUMAB,Eculizumab,,,,
2477,2942.0,Centela,CENTELA,Centella asiatica,,,,
2478,2943.0,Benzoato de sódio,BENZOATO DE SÓDIO,Sodium benzoate,Sodium benzoate,,,
2479,2944.0,Etravirina,ETRAVIRINA,Etravirine,,,,
2480,2945.0,Bendroflumetiazida,BENDROFLUMETIAZIDA,Bendroflumethiazide,,,,
2481,2946.0,Maraviroc,MARAVIROC,Maraviroc,,,,
2482,2947.0,Ferrimanitol-ovoalbumina,FERRIMANITOL-OVOALBUMINA,Ferrimannitol ovalbumin,,,,
2483,2948.0,Ácido 5-aminolevulínico,ÁCIDO 5-AMINOLEVULÍNICO,5-aminolevulinic acid,,2948.0,Ácido 5-aminolevulínico,5-aminolevulinic acid
2484,2949.0,Temsirolímus,TEMSIROLÍMUS,Temsirolimus,,,,
2485,2950.0,Acetato de cálcio + Carbonato de magnésio,ACETATO DE CÁLCIO + CARBONATO DE MAGNÉSIO,associação,,,,
2486,2951.0,Metformina + Vildagliptina,METFORMINA + VILDAGLIPTINA,associação,,,,
2487,2952.0,Nilotinib,NILOTINIB,Nilotinib,,,,
2488,2953.0,Vorinostate,VORINOSTATE,Vorinostat,,,,
2489,2954.0,Ácido cítrico + Óxido de magnésio + Picossulfato de sódio,ÁCIDO CÍTRICO + ÓXIDO DE MAGNÉSIO + PICOSSULFATO DE SÓDIO,associação,,,,
2490,2955.0,Ácido salicílico + Salicilato de metilo + Capsaícina + Mentol,ÁCIDO SALICÍLICO + SALICILATO DE METILO + CAPSAÍCINA + MENTOL,associação,,,,
2491,2956.0,Adapaleno + Peróxido de benzoílo,ADAPALENO + PERÓXIDO DE BENZOÍLO,associação,,,,
2492,2957.0,Amlodipina + Olmesartan medoxomilo,AMLODIPINA + OLMESARTAN MEDOXOMILO,associação,,,,
2493,2958.0,Perindopril + Amlodipina,PERINDOPRIL + AMLODIPINA,associação,,,,
2494,2959.0,Clopidogrel + Ácido acetilsalicílico,CLOPIDOGREL + ÁCIDO ACETILSALICÍLICO,associação,,,,
2495,2960.0,Dabigatrano etexilato,DABIGATRANO ETEXILATO,Dabigatran etexilate,,,,
2496,2963.0,Metformina + Sitagliptina,METFORMINA + SITAGLIPTINA,associação,,,,
2497,2964.0,Mifamurtida,MIFAMURTIDA,Mifamurtide,,,,
2498,2965.0,Nepafenac,NEPAFENAC,Nepafenac,,,,
2499,2966.0,Nimotuzumab,NIMOTUZUMAB,Nimotuzumab,,,,
2500,2967.0,Rivaroxabano,RIVAROXABANO,Rivaroxaban,,,,
2501,2968.0,Tocofersolano,TOCOFERSOLANO,Tocofersolan,,,,
2502,2969.0,Ácido nicotínico + Laropiprant,ÁCIDO NICOTÍNICO + LAROPIPRANT,associação,,,,
2503,2970.0,Levofolinato dissódico,LEVOFOLINATO DISSÓDICO,disodium levofolinate,,2970.0,Levofolinato dissódico,disodium levofolinate
2504,2971.0,Ar medicinal,AR MEDICINAL,medicinal air,,2971.0,Ar medicinal,medicinal air
2505,2972.0,Enalapril + Lercanidipina,ENALAPRIL + LERCANIDIPINA,associação,,,,
2506,2973.0,Benazepril + Hidroclorotiazida,BENAZEPRIL + HIDROCLOROTIAZIDA,associação,,,,
2507,2974.0,Ambrisentano,AMBRISENTANO,Ambrisentan,,,,
2508,2975.0,Xilometazolina + Brometo de ipratrópio,XILOMETAZOLINA + BROMETO DE IPRATRÓPIO,associação,,,,
2509,2976.0,Brometo de metilnaltrexona,BROMETO DE METILNALTREXONA,Methylnaltrexone Bromide,,2976.0,Brometo de metilnaltrexona,Methylnaltrexone Bromide
2510,2977.0,Doripenem,DORIPENEM,Doripenem,,,,
2511,2978.0,Etravirina,ETRAVIRINA,Etravirine,,,,
2512,2979.0,Icatibant,ICATIBANT,Icatibant,,,,
2513,2980.0,Lacosamida,LACOSAMIDA,Lacosamide,,,,
2514,2981.0,Pramipexol,PRAMIPEXOL,Pramipexole,,,,
2515,2982.0,Sugamadex,SUGAMADEX,Sugammadex,,,,
2516,2983.0,Ciclesonida,CICLESONIDA,Ciclesonide,,,,
2517,2984.0,Factor XIII da coagulação humana,FACTOR XIII DA COAGULAÇÃO HUMANA,Human coagulation factor XIII,,2984.0,Factor XIII da coagulação humana,Human coagulation factor XIII
2518,2987.0,Bazedoxifeno,BAZEDOXIFENO,Bazedoxifene,,,,
2519,2988.0,Sapropterina,SAPROPTERINA,Sapropterin,,,,
2520,2989.0,Catumaxomab,CATUMAXOMAB,Catumaxomab,,,,
2521,2990.0,Prasugrel,PRASUGREL,Prasugrel,,,,
2522,2991.0,Tolvaptano,TOLVAPTANO,Tolvaptan,,,,
2523,2992.0,Acetato de eslicarbazepina,ACETATO DE ESLICARBAZEPINA,Eslicarbazepine acetate,Eslicarbazepine acetate,,,
2524,2993.0,Bicarbonato de potássio + Ácido algínico,BICARBONATO DE POTÁSSIO + ÁCIDO ALGÍNICO,associação,,,,
2525,2994.0,Fibrinogénio humano + Trombina humana,FIBRINOGÉNIO HUMANO + TROMBINA HUMANA,associação,,,,
2526,2995.0,Symphytum officinale,SYMPHYTUM OFFICINALE,Symphytum officinale,,2995.0,Symphytum officinale,Symphytum officinale
2527,2996.0,Álcool diclorobenzílico + Amilmetacresol,ÁLCOOL DICLOROBENZÍLICO + AMILMETACRESOL,associação,,,,
2528,2997.0,Plerixafor,PLERIXAFOR,Plerixafor,,,,
2529,2998.0,Brinzolamida + Timolol,BRINZOLAMIDA + TIMOLOL,associação,,,,
2530,2999.0,Romiplostim,ROMIPLOSTIM,Romiplostim,,,,
2531,3000.0,Tocilizumab,TOCILIZUMAB,Tocilizumab,,,,
2532,3001.0,Ustecinumab,USTECINUMAB,Ustekinumab,,,,
2533,3002.0,Amifampridina,AMIFAMPRIDINA,Amifampridine,,,,
2534,3005.0,Prucaloprida,PRUCALOPRIDA,Prucalopride,,,,
2535,3006.0,Liraglutido,LIRAGLUTIDO,Liraglutide,,,,
2536,3007.0,Oritavancina,ORITAVANCINA,Oritavancin,,,,
2537,3009.0,Ulipristal,ULIPRISTAL,Ulipristal,,,,
2538,3010.0,Plerixafor,PLERIXAFOR,Plerixafor,,,,
2539,3012.0,Dapoxetina,DAPOXETINA,Dapoxetine,,,,
2540,3014.0,Epoetina teta,EPOETINA TETA,Epoetin delta,,,,
2541,3017.0,Mepolizumab,MEPOLIZUMAB,Mepolizumab,,,,
2542,3019.0,Rilonacept,RILONACEPT,Rilonacept,,,,
2543,3020.0,Saxagliptina,SAXAGLIPTINA,Saxagliptin,,,,
2544,3021.0,Silodosina,SILODOSINA,Silodosin,,,,
2545,3022.0,Vinflunina,VINFLUNINA,Vinflunine,,,,
2546,3023.0,Furoato de fluticasona,FUROATO DE FLUTICASONA,fluticasone furoate,,3023.0,Furoato de fluticasona,fluticasone furoate
2547,3024.0,Degarrelix,DEGARRELIX,Degarelix,,,,
2548,3026.0,Lasofoxifeno,LASOFOXIFENO,Lasofoxifene,,,,
2549,3027.0,Eltrombopag,ELTROMBOPAG,Eltrombopag,,,,
2550,3028.0,Aliscireno + Hidroclorotiazida,ALISCIRENO + HIDROCLOROTIAZIDA,associação,,,,
2551,3029.0,Cetoprofeno + Omeprazol,CETOPROFENO + OMEPRAZOL,associação,,,,
2552,3030.0,Canacinumab,CANACINUMAB,Canakinumab,,,,
2553,3031.0,Corifolitropina alfa,CORIFOLITROPINA ALFA,Corifollitropin alfa,,,,
2554,3032.0,Denosumab,DENOSUMAB,Denosumab,,,,
2555,3033.0,Indacaterol,INDACATEROL,Indacaterol,,,,
2556,3034.0,Pazopanib,PAZOPANIB,Pazopanib,,,,
2557,3035.0,Inibidor da estearase C1 humana,INIBIDOR DA ESTEARASE C1 HUMANA,Inhibitor of human C1 esterase,,3035.0,Inibidor da estearase C1 humana,Inhibitor of human C1 esterase
2558,3036.0,Protóxido de azoto + Oxigénio,PROTÓXIDO DE AZOTO + OXIGÉNIO,associação,,,,
2559,3037.0,Tafluprost,TAFLUPROST,Tafluprost,,,,
2560,3038.0,Histrelina,HISTRELINA,Histrelin,,,,
2561,3039.0,Cloreto de dequalínio,CLORETO DE DEQUALÍNIO,dequalinium chloride,,3039.0,Cloreto de dequalínio,dequalinium chloride
2562,3040.0,Vacina adsorvida pneumocócica poliosídica conjugada,VACINA ADSORVIDA PNEUMOCÓCICA POLIOSÍDICA CONJUGADA,Pneumococcal Polyosidic Conjugate Adsorbed Vaccine,,3040.0,Vacina adsorvida pneumocócica poliosídica conjugada,Pneumococcal Polyosidic Conjugate Adsorbed Vaccine
2563,3042.0,Vacina contra a pré-pandemia da gripe,VACINA CONTRA A PRÉ-PANDEMIA DA GRIPE,Prepandemic Influenza Vaccine,,3042.0,Vacina contra a pré-pandemia da gripe,Prepandemic Influenza Vaccine
2564,3043.0,Oxicodona + Naloxona,OXICODONA + NALOXONA,associação,,,,
2565,3044.0,Golimumab,GOLIMUMAB,Golimumab,,,,
2566,3045.0,Ofatumumab,OFATUMUMAB,Ofatumumab,,,,
2567,3046.0,Brometo de potássio,BROMETO DE POTÁSSIO,Potassium bromide,Potassium bromide,,,
2568,3047.0,Células autólogas de cartilagem humana,CÉLULAS AUTÓLOGAS DE CARTILAGEM HUMANA,Autologous human cartilage cells,,3047.0,Células autólogas de cartilagem humana,Autologous human cartilage cells
2569,3048.0,"Vacina contra o sarampo, a papeira, a rubéola e a varicela","VACINA CONTRA O SARAMPO, A PAPEIRA, A RUBÉOLA E A VARICELA","Vaccine against measles, mumps, rubella and chickenpox",,3048.0,"Vacina contra o sarampo, a papeira, a rubéola e a varicela","Vaccine against measles, mumps, rubella and chickenpox"
2570,3049.0,Amlodipina + Valsartan + Hidroclorotiazida,AMLODIPINA + VALSARTAN + HIDROCLOROTIAZIDA,associação,,,,
2571,3050.0,Defibrotido,DEFIBROTIDO,Defibrotide,,,,
2572,3051.0,Biotina,BIOTINA,Biotin,,,,
2573,3052.0,Dienogest,DIENOGEST,Dienogest,,,,
2574,3053.0,Paracetamol + Fenilefrina + Guaifenesina,PARACETAMOL + FENILEFRINA + GUAIFENESINA,associação,,,,
2575,3054.0,Aciclovir + Hidrocortisona,ACICLOVIR + HIDROCORTISONA,associação,,,,
2576,3055.0,Alginato de sódio + Bicarbonato de sódio + Carbonato de cálcio,ALGINATO DE SÓDIO + BICARBONATO DE SÓDIO + CARBONATO DE CÁLCIO,associação,,,,
2577,3056.0,Octenidina + Fenoxietanol,OCTENIDINA + FENOXIETANOL,associação,,,,
2578,3057.0,Dutasterida + Tansulosina,DUTASTERIDA + TANSULOSINA,associação,,,,
2579,3058.0,"Vacina contra o papilomavírus humano (tipos 16, 18)","VACINA CONTRA O PAPILOMAVÍRUS HUMANO (TIPOS 16, 18)","Vaccine against human papillomavirus (types 16, 18)",,3058.0,"Vacina contra o papilomavírus humano (tipos 16, 18)","Vaccine against human papillomavirus (types 16, 18)"
2580,3059.0,"Vacina contra o papilomavírus humano (tipos 6, 11, 16 ,18)","VACINA CONTRA O PAPILOMAVÍRUS HUMANO (TIPOS 6, 11, 16 ,18)","Vaccine against human papillomavirus (types 6, 11, 16 ,18)",,3059.0,"Vacina contra o papilomavírus humano (tipos 6, 11, 16 ,18)","Vaccine against human papillomavirus (types 6, 11, 16 ,18)"
2581,3060.0,Fluticasona + Formoterol,FLUTICASONA + FORMOTEROL,associação,,,,
2582,3061.0,Triamtereno,TRIAMTERENO,Triamterene,,,,
